ID,Nome,Name,Descrição,Description,Price,Drop chance,Life bonus,Mp bonus,PhyAtk bonus,MagAtk bonus,PhyDef bonus,MagDef bonus,Dex bonus,Agi bonus,Crit bonus atk chance,Crit bonus def chance,Stun atk chance,Stun def chance,Stun duration,Block atk chance,Block def chance,Block duration,Blood atk chance,Blood def chance,Blood atk,Blood def,Blood duration,Poison atk chance,Poison def chance,Poison atk,Poison def,Poison duration,Silence atk chance,Silence def chance,Silence duration,Elem
626,armadura do pirata,pirate armor,-,-,4445,10,90,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
627,garras  picas,epic claws,-,-,5233,10,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
628,escudo  pico,epic shield,-,-,5233,10,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
629,armadura  pica,epic armor,-,-,5233,10,100,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
630,garras arcanas,arcane claws,-,-,6056,10,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
631,escudo arcano,arcane shield,-,-,6056,10,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
632,armadura arcana,arcane armor,-,-,6056,10,110,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
633,garras lunares,lunar claws,-,-,6913,10,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
634,escudo lunar,lunar shield,-,-,6913,10,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
635,armadura lunar,lunar armor,-,-,6913,10,120,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
636,garras ferozes,fierce claws,-,-,7802,10,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
637,escudo feroz,fierce shield,-,-,7802,10,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
638,armadura feroz,fierce armor,-,-,7802,10,130,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
639,garras curvas,curvy claws,-,-,8722,10,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
640,escudo curvo,curvy shield,-,-,8722,10,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
641,armadura curva,curvy armor,-,-,8722,10,140,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
642,garras picantes,kinky claws,-,-,9670,10,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
643,escudo picante,kinky shield,-,-,9670,10,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
644,armadura picante,kinky armor,-,-,9670,10,150,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
645,garras da floresta,forest claws,-,-,10645,10,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
646,escudo da floresta,forest shield,-,-,10645,10,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
647,armadura da floresta,forest armor,-,-,10645,10,160,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
648,garras da escava  o,excavation claws,-,-,11647,10,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
649,escudo da escava  o,excavation shield,-,-,11647,10,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
650,armadura da escava  o,excavation armor,-,-,11647,10,170,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
651,garras seculares,secular claws,-,-,12674,10,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
652,escudo secular,secular shield,-,-,12674,10,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
653,armadura secular,secular armor,-,-,12674,10,180,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
654,garras do cristal,crystal claws,-,-,13726,10,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
655,escudo do cristal,crystal shield,-,-,13726,10,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
656,armadura do cristal,crystal armor,-,-,13726,10,190,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
657,garras da caverna,cave claws,-,-,14801,10,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
658,escudo da caverna,cave shield,-,-,14801,10,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
659,armadura da caverna,cave armor,-,-,14801,10,200,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
660,garras tropicais,tropical claws,-,-,15899,10,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
661,escudo tropical,tropical shield,-,-,15899,10,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
662,armadura tropical,tropical armor,-,-,15899,10,210,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
663,garras onduladas,curly claws,-,-,17020,10,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
664,escudo ondulado,curly shield,-,-,17020,10,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
665,armadura ondulada,curly armor,-,-,17020,10,220,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
666,garras da ilha,island claws,-,-,18162,10,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
667,escudo da ilha,island shield,-,-,18162,10,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
668,armadura da ilha,island armor,-,-,18162,10,230,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
669,garras do oceano,ocean claws,-,-,19325,10,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
670,escudo do oceano,ocean shield,-,-,19325,10,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
671,armadura do oceano,ocean armor,-,-,19325,10,240,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
672,garras do magma,magma claws,-,-,20508,10,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
673,escudo do magma,magma shield,-,-,20508,10,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
674,armadura do magma,magma armor,-,-,20508,10,250,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
675,garras de chocolate,chocolate claws,-,-,21711,10,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
676,escudo de chocolate,chocolate shield,-,-,21711,10,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
677,armadura de chocolate,chocolate armor,-,-,21711,10,260,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
678,garras da f nix,fenix claws,-,-,22934,10,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
679,escudo da f nix,fenix shield,-,-,22934,10,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
680,armadura da f nix,fenix armor,-,-,22934,10,270,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
681,garras explosivas,explosive claws,-,-,24175,10,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
682,escudo explosivo,explosive shield,-,-,24175,10,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
683,armadura explosiva,explosive armor,-,-,24175,10,280,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
684,garras em derretimento,melting claws,-,-,25436,10,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
685,escudo em derretimento,melting shield,-,-,25436,10,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
686,armadura em derretimento,melting armor,-,-,25436,10,290,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
687,garras do vulc o,volcano claws,-,-,26714,10,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
688,escudo do vulc o,volcano shield,-,-,26714,10,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
689,armadura do vulc o,volcano armor,-,-,26714,10,300,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
690,garras geladas,icy claws,-,-,28010,10,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
691,escudo gelado,icy shield,-,-,28010,10,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
692,armadura gelada,icy armor,-,-,28010,10,310,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
693,garras invernais,winter claws,-,-,29323,10,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
694,escudo invernal,winter shield,-,-,29323,10,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
695,armadura invernal,winter armor,-,-,29323,10,320,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
696,garras do homem das neves,snowman claws,-,-,30654,10,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
697,escudo do homem das neves,snowman shield,-,-,30654,10,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
698,armadura do homem das neves,snowman armor,-,-,30654,10,330,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
699,emblema do animal,animal emblem,-,-,106585,1,3,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
700,garras de brinquedo,toy claws,-,-,45,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0,400,0,0,0,0,0,0,0,0,neutral
701,escudo de brinquedo,toy shield,-,-,45,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,2,0,0,0,0,0,0,0,0,0,neutral
702,armadura de brinquedo,toy armor,-,-,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,2,0,0,0,0,0,0,0,0,0,neutral
703,garras artesanais,handicrafted claws,-,-,456,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
704,escudo artesanal,handicrafted shield,-,-,456,0,20,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
705,armadura artesanal,handicrafted armor,-,-,456,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
706,garras do sonhador,dreamer's claws,-,-,897,0,0,0,0,3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
707,escudo do sonhador,dreamer's shield,-,-,897,0,30,0,0,0,3,3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
708,armadura do sonhador,dreamer's armor,-,-,897,0,0,0,0,0,3,3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
709,garras leves,light claws,-,-,1416,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
710,escudo leve,light shield,-,-,1416,0,40,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
711,armadura leve,light armor,-,-,1416,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
712,garras da coragem,courage claws,-,-,1998,0,0,0,0,5,0,0,0,0,0,0,0.2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
713,escudo da coragem,courage shield,-,-,1998,0,50,0,0,0,5,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
714,armadura da coragem,courage armor,-,-,1998,0,0,0,0,0,5,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
715,garras do parceiro,partner's claws,-,-,2635,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
716,escudo do parceiro,partner's shield,-,-,2635,0,60,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
717,armadura do parceiro,partner's armor,-,-,2635,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
718,garras do som,sound claws,-,-,3320,0,0,0,0,7,0,0,0,0,0.2,0,0.2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,air
719,escudo do som,sound shield,-,-,3320,0,70,0,0,0,7,7,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,air
720,armadura do som,sound armor,-,-,3320,0,0,0,0,0,7,7,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,air
721,garras selvagens,wild claws,-,-,4049,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
722,escudo selvagem,wild shield,-,-,4049,0,80,0,0,0,9,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
723,armadura selvagem,wild armor,-,-,4049,0,20,0,0,0,9,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
724,garras do amor,love claws,-,-,4818,0,50,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
725,escudo do amor,love shield,-,-,4818,0,140,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
726,armadura do amor,love armor,-,-,4818,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
727,garras do ninja,ninja claws,-,-,5624,0,0,0,0,14,0,0,0,6,0,0,0.3,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
728,escudo do ninja,ninja shield,-,-,5624,0,100,0,0,0,14,14,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
729,armadura do ninja,ninja armor,-,-,5624,0,0,0,0,0,14,14,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
730,garras da restaura  o,replenishing claws,-,-,6465,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
731,escudo da restaura  o,replenishing shield,-,-,6465,0,110,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
732,armadura da restaura  o,replenishing armor,-,-,6465,0,0,25,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
733,garras da energia,energy claws,-,-,7338,0,0,50,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,400,water
734,escudo da energia,energy shield,-,-,7338,0,120,50,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,water
735,armadura da energia,energy armor,-,-,7338,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,water
736,garras espinhosas,spiky claws,-,-,8242,0,0,0,0,23,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,20,0,300,0,0,0,0,0,0,0,0,plant
737,escudo espinhoso,spiky shield,-,-,8242,0,130,0,0,0,23,23,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,0,0,0,0,0,plant
738,armadura espinhosa,spiky armor,-,-,8242,0,0,0,0,0,23,23,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,0,0,0,0,0,plant
739,garras pantanosas,swampy claws,-,-,9176,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,10,0,400,0,0,0,earth
740,escudo pantanoso,swampy shield,-,-,9176,0,140,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4,0,0,0,0,earth
741,armadura pantanosa,swampy armor,-,-,9176,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4,0,0,0,0,earth
742,garras da n voa,misty claws,-,-,10138,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,16,0,460,0,0,0,plant
743,escudo da n voa,misty shield,-,-,10138,0,150,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,plant
744,armadura da n voa,misty armor,-,-,10138,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,plant
745,garras gloriosas,glorious claws,-,-,11127,0,0,0,0,34,0,0,0,0,0,0,0.2,0,240,0.3,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,light
746,escudo glorioso,glorious shield,-,-,11127,0,160,0,0,0,34,34,0,0,0,0,0,0.04,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,light
747,armadura gloriosa,glorious armor,-,-,11127,0,0,0,0,0,34,34,0,0,0,0,0,0.04,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,light
748,garras negras,dark claws,-,-,12141,0,0,0,0,38,0,0,0,0,0,0,0.3,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
749,escudo negro,dark shield,-,-,12141,0,170,0,0,0,38,38,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
750,armadura negra,dark armor,-,-,12141,0,0,0,0,0,38,38,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
751,garras punk,punk claws,-,-,13181,0,0,0,0,42,0,0,0,0,0,0,0.2,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,600,thunder
752,escudo punk,punk shield,-,-,13181,0,180,0,0,0,42,42,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,thunder
753,armadura punk,punk armor,-,-,13181,0,0,0,0,0,42,42,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,thunder
754,garras rachadas,cracked claws,-,-,14245,0,0,0,0,47,0,0,0,0,0.3,0,0,0,0,0.2,0,300,0.3,0,30,0,400,0,0,0,0,0,0,0,0,air
755,escudo rachado,cracked shield,-,-,14245,0,190,0,0,0,47,47,0,0,0,0.1,0,0,0,0,0.04,0,0,0.1,0,10,0,0,0,0,0,0,0,0,0,air
756,armadura rachada,cracked armor,-,-,14245,0,0,0,0,0,47,47,0,0,0,0.1,0,0,0,0,0.04,0,0,0.1,0,10,0,0,0,0,0,0,0,0,0,air
757,garras encrostadas,crusty claws,-,-,15332,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,24,0,400,0.24,0,24,0,400,0,0,0,earth
758,escudo encrostado,crusty shield,-,-,15332,0,200,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0,0,0.1,0,6,0,0,0,0,earth
759,armadura encrostada,crusty armor,-,-,15332,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0,0,0.1,0,6,0,0,0,0,earth
760,garras arenosas,sandy claws,-,-,16441,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0.4,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
761,escudo arenoso,sandy shield,-,-,16441,0,210,0,0,0,58,58,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
762,armadura arenosa,sandy armor,-,-,16441,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
763,garras solares,sunny claws,-,-,17572,0,0,0,0,63,0,0,0,0,0.4,0,0,0,0,0,0,0,0.1,0,40,0,400,0,0,0,0,0,0,0,0,light
764,escudo solar,sunny shield,-,-,17572,0,220,0,0,0,63,63,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,10,0,0,0,0,0,0,0,0,0,light
765,armadura solar,sunny armor,-,-,17572,0,0,0,0,0,63,63,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,10,0,0,0,0,0,0,0,0,0,light
766,garras ind genas,indigenous claws,-,-,18725,0,0,0,0,69,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2,0,40,0,240,0,0,0,0,0,0,0,0,plant
767,escudo ind gena,indigenous shield,-,-,18725,0,230,0,0,0,69,69,0,0,0,0.2,0,0,0,0,0,0,0,0.4,0,4,0,0,0,0,0,0,0,0,0,plant
768,armadura ind gena,indigenous armor,-,-,18725,0,0,0,0,0,69,69,0,0,0,0.2,0,0,0,0,0,0,0,0.4,0,4,0,0,0,0,0,0,0,0,0,plant
769,garras subaqu ticas,underwater claws,-,-,19898,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,50,0,500,0,0,0,0,0,0,0,0,water
770,escudo subaqu tico,underwater shield,-,-,19898,0,240,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0.3,0,10,0,0,0,0,0,0,0,0,0,water
771,armadura subaqu tica,underwater armor,-,-,19898,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0.3,0,10,0,0,0,0,0,0,0,0,0,water
772,garras da rajada,blast claws,-,-,21091,0,0,0,0,82,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
773,escudo da rajada,blast shield,-,-,21091,0,250,0,0,0,82,82,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
774,armadura da rajada,blast armor,-,-,21091,0,0,0,0,0,82,82,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
775,garras da determina  o,claws of determination,-,-,22304,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
776,escudo da determina  o,shield of determination,-,-,22304,0,260,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
777,armadura da determina  o,armor of determination,-,-,22304,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
778,garras do terremoto,earthquake claws,-,-,23536,0,0,0,0,95,0,0,0,0,0,0,0.4,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
779,escudo do terremoto,earthquake shield,-,-,23536,0,270,0,0,0,95,95,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
780,armadura do terremoto,earthquake armor,-,-,23536,0,0,0,0,0,95,95,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
781,garras da erup  o,eruption claws,-,-,24787,0,0,0,0,102,0,0,0,0,0.4,0,0,0,0,0,0,0,0.6,0,30,0,500,0,0,0,0,0,0,0,0,fire
782,escudo da erup  o,eruption shield,-,-,24787,0,280,0,0,0,102,102,0,0,0,0.1,0,0,0,0,0,0,0,0.26,0,10,0,0,0,0,0,0,0,0,0,fire
783,armadura da erup  o,eruption armor,-,-,24787,0,0,0,0,0,102,102,0,0,0,0.2,0,0,0,0,0,0,0,0.26,0,10,0,0,0,0,0,0,0,0,0,fire
