ID,Nome,Name,Descri  o,Description,Price,Drop chance,Forge level,Life bonus,Mp bonus,PhyAtk bonus,MagAtk bonus,PhyDef bonus,MagDef bonus,Dex bonus,Agi bonus,Crit bonus atk chance,Crit bonus def chance,Stun atk chance,Stun def chance,Stun duration,Block atk chance,Block def chance,Block duration,Blood atk chance,Blood def chance,Blood atk,Blood def,Blood duration,Poison atk chance,Poison def chance,Poison atk,Poison def,Poison duration,Silence atk chance,Silence def chance,Silence duration,Elem
611,garras do animal,animal's claws,-,-,1716,10,0,40,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
612,escudo do animal,animal's shield,-,-,1716,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
613,armadura do animal,animal's armor,-,-,1716,10,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
614,garras fenomenais,phenomenal claws,-,-,2326,10,0,50,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
615,escudo fenomenal,phenomenal shield,-,-,2326,10,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
616,armadura fenomenal,phenomenal armor,-,-,2326,10,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
617,garras do epicentro,epicenter claws,-,-,2988,10,0,60,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
618,escudo do epicentro,epicenter shield,-,-,2988,10,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
619,armadura do epicentro,epicenter armor,-,-,2988,10,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
620,garras dimensional,dimensional claws,-,-,3695,10,0,70,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
621,escudo dimensional,dimensional shield,-,-,3695,10,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
622,armadura dimensional,dimensional armor,-,-,3695,10,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
623,garras do piratas,pirate claws,-,-,4445,10,0,80,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
624,escudo do pirata,pirate shield,-,-,4445,10,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
625,armadura do pirata,pirate armor,-,-,4445,10,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
626,garras  picas,epic claws,-,-,5233,10,0,90,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
627,escudo  pico,epic shield,-,-,5233,10,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
628,armadura  pica,epic armor,-,-,5233,10,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
629,garras arcanas,arcane claws,-,-,6056,10,0,100,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
630,escudo arcano,arcane shield,-,-,6056,10,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
631,armadura arcana,arcane armor,-,-,6056,10,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
632,garras lunares,lunar claws,-,-,6913,10,0,110,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
633,escudo lunar,lunar shield,-,-,6913,10,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
634,armadura lunar,lunar armor,-,-,6913,10,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
635,garras ferozes,fierce claws,-,-,7802,10,0,120,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
636,escudo feroz,fierce shield,-,-,7802,10,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
637,armadura feroz,fierce armor,-,-,7802,10,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
638,garras curvas,curvy claws,-,-,8722,10,0,130,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
639,escudo curvo,curvy shield,-,-,8722,10,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
640,armadura curva,curvy armor,-,-,8722,10,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
641,garras picantes,kinky claws,-,-,9670,10,0,140,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
642,escudo picante,kinky shield,-,-,9670,10,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
643,armadura picante,kinky armor,-,-,9670,10,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
644,garras da floresta,forest claws,-,-,10645,10,0,150,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
645,escudo da floresta,forest shield,-,-,10645,10,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
646,armadura da floresta,forest armor,-,-,10645,10,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
647,garras da escava  o,excavation claws,-,-,11647,10,0,160,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
648,escudo da escava  o,excavation shield,-,-,11647,10,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
649,armadura da escava  o,excavation armor,-,-,11647,10,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
650,garras seculares,secular claws,-,-,12674,10,0,170,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
651,escudo secular,secular shield,-,-,12674,10,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
652,armadura secular,secular armor,-,-,12674,10,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
653,garras do cristal,crystal claws,-,-,13726,10,0,180,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
654,escudo do cristal,crystal shield,-,-,13726,10,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
655,armadura do cristal,crystal armor,-,-,13726,10,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
656,garras da caverna,cave claws,-,-,14801,10,0,190,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
657,escudo da caverna,cave shield,-,-,14801,10,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
658,armadura da caverna,cave armor,-,-,14801,10,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
659,garras tropicais,tropical claws,-,-,15899,10,0,200,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
660,escudo tropical,tropical shield,-,-,15899,10,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
661,armadura tropical,tropical armor,-,-,15899,10,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
662,garras onduladas,curly claws,-,-,17020,10,0,210,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
663,escudo ondulado,curly shield,-,-,17020,10,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
664,armadura ondulada,curly armor,-,-,17020,10,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
665,garras da ilha,island claws,-,-,18162,10,0,220,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
666,escudo da ilha,island shield,-,-,18162,10,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
667,armadura da ilha,island armor,-,-,18162,10,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
668,garras do oceano,ocean claws,-,-,19325,10,0,230,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
669,escudo do oceano,ocean shield,-,-,19325,10,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
670,armadura do oceano,ocean armor,-,-,19325,10,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
671,garras do magma,magma claws,-,-,20508,10,0,240,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
672,escudo do magma,magma shield,-,-,20508,10,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
673,armadura do magma,magma armor,-,-,20508,10,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
674,garras de chocolate,chocolate claws,-,-,21711,10,0,250,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
675,escudo de chocolate,chocolate shield,-,-,21711,10,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
676,armadura de chocolate,chocolate armor,-,-,21711,10,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
677,garras da f nix,fenix claws,-,-,22934,10,0,260,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
678,escudo da f nix,fenix shield,-,-,22934,10,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
679,armadura da f nix,fenix armor,-,-,22934,10,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
680,garras explosivas,explosive claws,-,-,24175,10,0,270,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
681,escudo explosivo,explosive shield,-,-,24175,10,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
682,armadura explosiva,explosive armor,-,-,24175,10,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
683,garras em derretimento,melting claws,-,-,25436,10,0,280,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
684,escudo em derretimento,melting shield,-,-,25436,10,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
685,armadura em derretimento,melting armor,-,-,25436,10,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
686,garras do vulc o,volcano claws,-,-,26714,10,0,290,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
687,escudo do vulc o,volcano shield,-,-,26714,10,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
688,armadura do vulc o,volcano armor,-,-,26714,10,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
689,garras geladas,icy claws,-,-,28010,10,0,300,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
690,escudo gelado,icy shield,-,-,28010,10,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
691,armadura gelada,icy armor,-,-,28010,10,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
692,garras invernais,winter claws,-,-,29323,10,0,310,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
693,escudo invernal,winter shield,-,-,29323,10,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
694,armadura invernal,winter armor,-,-,29323,10,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
695,garras do homem das neves,snowman claws,-,-,30654,10,0,320,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
696,escudo do homem das neves,snowman shield,-,-,30654,10,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
697,armadura do homem das neves,snowman armor,-,-,30654,10,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
698,set da terra das neves,snowland set,-,-,106585,10,0,330,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
699,garras de brinquedo,toy claws,-,-,45,0,0,3,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
700,escudo de brinquedo,toy shield,-,-,45,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0,400,0,0,0,0,0,0,0,0,neutral
701,armadura de brinquedo,toy armor,-,-,45,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,2,0,0,0,0,0,0,0,0,0,neutral
702,garras artesanais,handicrafted claws,-,-,456,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,2,0,0,0,0,0,0,0,0,0,neutral
703,escudo artesanal,handicrafted shield,-,-,456,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
704,armadura artesanal,handicrafted armor,-,-,456,0,0,20,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
705,garras do sonhador,dreamer's claws,-,-,897,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
706,escudo do sonhador,dreamer's shield,-,-,897,0,0,0,0,0,3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
707,armadura do sonhador,dreamer's armor,-,-,897,0,0,30,0,0,0,3,3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
708,garras leves,light claws,-,-,1416,0,0,0,0,0,0,3,3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
709,escudo leve,light shield,-,-,1416,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
710,armadura leve,light armor,-,-,1416,0,0,40,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
711,garras da coragem,courage claws,-,-,1998,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
712,escudo da coragem,courage shield,-,-,1998,0,0,0,0,0,5,0,0,0,0,0,0,0.2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
713,armadura da coragem,courage armor,-,-,1998,0,0,50,0,0,0,5,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
714,garras do parceiro,partner's claws,-,-,2635,0,0,0,0,0,0,5,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
715,escudo do parceiro,partner's shield,-,-,2635,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
716,armadura do parceiro,partner's armor,-,-,2635,0,0,60,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
717,garras do som,sound claws,-,-,3320,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
718,escudo do som,sound shield,-,-,3320,0,0,0,0,0,7,0,0,0,0,0.2,0,0.2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,air
719,armadura do som,sound armor,-,-,3320,0,0,70,0,0,0,7,7,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,air
720,garras selvagens,wild claws,-,-,4049,0,0,0,0,0,0,7,7,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,air
721,escudo selvagem,wild shield,-,-,4049,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
722,armadura selvagem,wild armor,-,-,4049,0,0,80,0,0,0,9,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
723,garras do amor,love claws,-,-,4818,0,0,20,0,0,0,9,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
724,escudo do amor,love shield,-,-,4818,0,0,50,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
725,armadura do amor,love armor,-,-,4818,0,0,140,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
726,garras do ninja,ninja claws,-,-,5624,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
727,escudo do ninja,ninja shield,-,-,5624,0,0,0,0,0,14,0,0,0,6,0,0,0.3,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
728,armadura do ninja,ninja armor,-,-,5624,0,0,100,0,0,0,14,14,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
729,garras da restaura  o,replenishing claws,-,-,6465,0,0,0,0,0,0,14,14,0,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
730,escudo da restaura  o,replenishing shield,-,-,6465,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
731,armadura da restaura  o,replenishing armor,-,-,6465,0,0,110,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
732,garras da energia,energy claws,-,-,7338,0,0,0,25,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
733,escudo da energia,energy shield,-,-,7338,0,0,0,50,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,400,water
734,armadura da energia,energy armor,-,-,7338,0,0,120,50,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,water
735,garras espinhosas,spiky claws,-,-,8242,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,water
736,escudo espinhoso,spiky shield,-,-,8242,0,0,0,0,0,23,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,20,0,300,0,0,0,0,0,0,0,0,plant
737,armadura espinhosa,spiky armor,-,-,8242,0,0,130,0,0,0,23,23,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,0,0,0,0,0,plant
738,garras pantanosas,swampy claws,-,-,9176,0,0,0,0,0,0,23,23,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,0,0,0,0,0,plant
739,escudo pantanoso,swampy shield,-,-,9176,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,10,0,400,0,0,0,earth
740,armadura pantanosa,swampy armor,-,-,9176,0,0,140,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4,0,0,0,0,earth
741,garras da n voa,misty claws,-,-,10138,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4,0,0,0,0,earth
742,escudo da n voa,misty shield,-,-,10138,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,16,0,460,0,0,0,plant
743,armadura da n voa,misty armor,-,-,10138,0,0,150,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,plant
744,garras gloriosas,glorious claws,-,-,11127,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6,0,0,0,0,plant
745,escudo glorioso,glorious shield,-,-,11127,0,0,0,0,0,34,0,0,0,0,0,0,0.2,0,240,0.3,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,light
746,armadura gloriosa,glorious armor,-,-,11127,0,0,160,0,0,0,34,34,0,0,0,0,0,0.04,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,light
747,garras negras,dark claws,-,-,12141,0,0,0,0,0,0,34,34,0,0,0,0,0,0.04,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,light
748,escudo negro,dark shield,-,-,12141,0,0,0,0,0,38,0,0,0,0,0,0,0.3,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
749,armadura negra,dark armor,-,-,12141,0,0,170,0,0,0,38,38,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
750,garras punk,punk claws,-,-,13181,0,0,0,0,0,0,38,38,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark
751,escudo punk,punk shield,-,-,13181,0,0,0,0,0,42,0,0,0,0,0,0,0.2,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,600,thunder
752,armadura punk,punk armor,-,-,13181,0,0,180,0,0,0,42,42,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,thunder
753,garras rachadas,cracked claws,-,-,14245,0,0,0,0,0,0,42,42,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,thunder
754,escudo rachado,cracked shield,-,-,14245,0,0,0,0,0,47,0,0,0,0,0.3,0,0,0,0,0.2,0,300,0.3,0,30,0,400,0,0,0,0,0,0,0,0,air
755,armadura rachada,cracked armor,-,-,14245,0,0,190,0,0,0,47,47,0,0,0,0.1,0,0,0,0,0.04,0,0,0.1,0,10,0,0,0,0,0,0,0,0,0,air
756,garras encrostadas,crusty claws,-,-,15332,0,0,0,0,0,0,47,47,0,0,0,0.1,0,0,0,0,0.04,0,0,0.1,0,10,0,0,0,0,0,0,0,0,0,air
757,escudo encrostado,crusty shield,-,-,15332,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,24,0,400,0.24,0,24,0,400,0,0,0,earth
758,armadura encrostada,crusty armor,-,-,15332,0,0,200,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0,0,0.1,0,6,0,0,0,0,earth
759,garras arenosas,sandy claws,-,-,16441,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6,0,0,0.1,0,6,0,0,0,0,earth
760,escudo arenoso,sandy shield,-,-,16441,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0.4,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
761,armadura arenosa,sandy armor,-,-,16441,0,0,210,0,0,0,58,58,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
762,garras solares,sunny claws,-,-,17572,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
763,escudo solar,sunny shield,-,-,17572,0,0,0,0,0,63,0,0,0,0,0.4,0,0,0,0,0,0,0,0.1,0,40,0,400,0,0,0,0,0,0,0,0,light
764,armadura solar,sunny armor,-,-,17572,0,0,220,0,0,0,63,63,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,10,0,0,0,0,0,0,0,0,0,light
765,garras ind genas,indigenous claws,-,-,18725,0,0,0,0,0,0,63,63,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,10,0,0,0,0,0,0,0,0,0,light
